data;hora;temperatura interna;temperatura externa;temperatura relativa;sinal de controle
3/9/2021;16:40:27;51.687500;27.370001;46.000000;48
3/9/2021;16:40:29;52.625000;27.370001;46.000000;41
3/9/2021;16:40:31;52.625000;27.379999;46.000000;41
3/9/2021;16:40:33;54.375000;27.379999;46.000000;41
3/9/2021;16:40:35;54.375000;27.379999;46.000000;20
3/9/2021;16:40:37;55.937500;27.410000;46.000000;20
3/9/2021;16:40:39;55.937500;27.410000;46.000000;3
3/9/2021;16:40:41;56.750000;27.410000;46.000000;3
3/9/2021;16:40:43;56.750000;27.410000;46.000000;-7
3/9/2021;16:40:45;58.187500;27.420000;46.000000;-7
3/9/2021;16:40:47;58.187500;27.420000;46.000000;-29
3/9/2021;16:40:49;59.375000;27.440001;46.000000;-29
3/9/2021;16:40:51;59.375000;27.440001;46.000000;-47
3/9/2021;16:40:53;59.937500;27.430000;46.000000;-47
3/9/2021;16:40:55;59.937500;27.430000;46.000000;-61
3/9/2021;16:40:57;60.875000;27.450001;46.000000;-61
3/9/2021;16:40:59;60.875000;27.450001;46.000000;-82
3/9/2021;16:41:1;60.875000;27.500000;46.000000;-82
3/9/2021;16:41:3;61.312500;27.500000;46.000000;-97
3/9/2021;16:41:5;61.312500;27.549999;46.000000;-97
3/9/2021;16:41:7;61.375000;27.549999;46.000000;-100
3/9/2021;16:41:9;61.375000;27.610001;46.000000;-100
3/9/2021;16:41:11;61.250000;27.610001;46.000000;-100
3/9/2021;16:41:13;61.250000;27.660000;46.000000;-100
3/9/2021;16:41:15;61.062500;27.660000;46.000000;-100
3/9/2021;16:41:17;61.062500;27.700001;46.000000;-100
3/9/2021;16:41:19;60.562500;27.700001;46.000000;-100
3/9/2021;16:41:21;60.562500;27.730000;46.000000;-100
3/9/2021;16:41:23;60.125000;27.730000;46.000000;-100
3/9/2021;16:41:25;60.125000;27.730000;46.000000;-100
3/9/2021;16:41:27;59.812500;27.760000;46.000000;-100
3/9/2021;16:41:29;59.812500;27.760000;46.000000;-100
3/9/2021;16:41:31;59.187500;27.799999;46.000000;-100
3/9/2021;16:41:33;59.187500;27.799999;46.000000;-100
3/9/2021;16:41:35;58.562500;27.809999;46.000000;-100
3/9/2021;16:41:37;58.562500;27.809999;46.000000;-100
3/9/2021;16:41:39;58.187500;27.820000;46.000000;-100
